current_date,Time,Temperature,Dew Point,Humidity,Wind speed,Wind Gust,Pressure,Precip
20220119,15:51,50,22,33%,14mph,0mph,29.93in,0in
20220119,16:51,50,22,33%,16mph,23mph,29.92in,0in
20220119,17:51,50,23,35%,16mph,22mph,29.92in,0in
20220119,18:51,49,24,38%,10mph,0mph,29.93in,0in
20220119,19:51,49,24,38%,9mph,0mph,29.94in,0in
20220119,20:51,48,25,41%,13mph,0mph,29.95in,0in
20220119,21:51,48,25,41%,14mph,21mph,29.95in,0in
20220119,22:51,48,26,42%,10mph,0mph,29.95in,0in
20220119,23:51,47,27,46%,8mph,0mph,29.95in,0in
20220119,00:51,47,26,44%,10mph,0mph,29.94in,0in
20220120,01:51,47,26,44%,7mph,0mph,29.93in,0in
20220120,02:51,47,26,44%,5mph,0mph,29.93in,0in
20220120,03:51,47,26,44%,10mph,0mph,29.96in,0.0in
20220120,04:51,44,30,58%,17mph,24mph,29.97in,0.01in
20220120,05:51,41,34,76%,9mph,0mph,29.97in,0.07in
20220120,06:51,42,35,76%,7mph,0mph,29.97in,0.02in
20220120,07:51,41,35,79%,8mph,0mph,30.01in,0.02in
20220120,08:51,39,33,79%,15mph,0mph,30.05in,0.03in
20220120,09:51,37,31,79%,10mph,0mph,30.08in,0.04in
20220120,10:51,35,30,82%,9mph,0mph,30.12in,0.02in
20220120,11:51,34,30,85%,13mph,22mph,30.12in,0.03in
20220120,12:51,34,29,82%,13mph,0mph,30.12in,0.01in
20220120,13:51,35,26,70%,12mph,0mph,30.12in,0.0in
20220120,14:51,35,23,61%,10mph,0mph,30.13in,0in
20220120,15:51,35,20,54%,10mph,0mph,30.14in,0in
20220120,16:51,35,18,50%,14mph,0mph,30.16in,0in
20220120,17:51,35,13,40%,10mph,0mph,30.19in,0in
20220120,18:51,34,12,40%,17mph,0mph,30.22in,0in
20220120,19:51,32,13,45%,13mph,0mph,30.26in,0in
20220120,20:51,29,10,45%,16mph,22mph,30.3in,0in
20220120,21:51,28,8,43%,14mph,24mph,30.32in,0in
20220120,22:51,27,8,45%,14mph,24mph,30.34in,0in
20220120,23:51,25,6,45%,17mph,26mph,30.37in,0in
20220120,00:51,23,6,48%,17mph,25mph,30.38in,0in
20220121,01:51,22,5,48%,20mph,0mph,30.38in,0in
20220121,02:51,20,2,46%,22mph,29mph,30.4in,0in
20220121,03:51,19,1,46%,14mph,23mph,30.42in,0in
20220121,04:51,18,0,45%,15mph,25mph,30.43in,0in
20220121,05:51,17,1,50%,18mph,26mph,30.44in,0in
20220121,06:51,16,1,52%,17mph,24mph,30.46in,0in
20220121,07:51,15,-2,47%,17mph,26mph,30.5in,0in
20220121,08:51,15,-2,47%,14mph,0mph,30.53in,0in
20220121,09:51,16,-3,43%,14mph,0mph,30.55in,0in
20220121,10:51,17,-1,45%,16mph,21mph,30.55in,0in
20220121,11:51,18,0,45%,13mph,0mph,30.56in,0in
20220121,12:51,19,0,43%,13mph,0mph,30.53in,0in
20220121,13:51,21,1,42%,15mph,0mph,30.51in,0in
20220121,14:51,22,1,40%,14mph,0mph,30.5in,0in
20220121,15:51,22,1,40%,12mph,0mph,30.5in,0in
20220121,16:51,23,2,40%,12mph,0mph,30.5in,0in
20220121,17:51,22,0,38%,9mph,0mph,30.52in,0in
20220121,18:51,22,1,40%,10mph,0mph,30.53in,0in
20220121,19:51,21,-1,38%,13mph,0mph,30.53in,0in
20220121,20:51,21,-1,38%,9mph,0mph,30.54in,0in
20220121,21:51,21,1,42%,12mph,0mph,30.54in,0in
20220121,22:51,20,1,44%,12mph,0mph,30.53in,0in
20220121,23:51,20,-1,40%,14mph,21mph,30.52in,0in
20220121,00:51,19,-1,42%,13mph,0mph,30.52in,0in
20220122,01:51,19,0,43%,12mph,0mph,30.49in,0in
20220122,02:51,18,-1,44%,10mph,0mph,30.47in,0in
20220122,03:51,17,-1,45%,14mph,0mph,30.45in,0in
20220122,04:51,16,-1,47%,9mph,0mph,30.42in,0in
20220122,05:51,14,-1,52%,10mph,0mph,30.42in,0in
20220122,06:51,14,-2,49%,10mph,0mph,30.41in,0in
20220122,07:51,14,-1,52%,9mph,0mph,30.43in,0in
20220122,08:51,15,-1,49%,12mph,0mph,30.44in,0in
20220122,09:51,17,1,50%,7mph,0mph,30.42in,0in
20220122,10:51,20,3,48%,7mph,0mph,30.41in,0in
20220122,11:51,23,5,46%,0mph,0mph,30.4in,0in
20220122,12:51,26,7,44%,7mph,0mph,30.33in,0in
20220122,13:51,28,9,45%,6mph,0mph,30.29in,0in
20220122,14:51,29,12,49%,9mph,0mph,30.25in,0in
20220122,15:51,30,13,49%,5mph,0mph,30.25in,0in
20220122,16:51,30,12,47%,5mph,0mph,30.21in,0in
20220122,17:51,29,12,49%,5mph,0mph,30.19in,0in
20220122,18:51,29,11,47%,3mph,0mph,30.18in,0in
20220122,19:51,29,11,47%,6mph,0mph,30.16in,0in
20220122,20:51,28,13,53%,3mph,0mph,30.15in,0in
20220122,21:51,29,9,43%,7mph,0mph,30.13in,0in
20220122,22:51,28,10,47%,8mph,0mph,30.11in,0in
20220122,23:51,28,5,38%,9mph,0mph,30.08in,0in
20220122,00:51,28,4,36%,12mph,0mph,30.06in,0in
20220123,01:51,28,2,33%,13mph,21mph,30.05in,0in
20220123,02:51,28,0,30%,12mph,0mph,30.03in,0in
20220123,03:51,28,1,31%,15mph,0mph,30.02in,0in
20220123,04:51,28,1,31%,12mph,0mph,29.99in,0in
20220123,05:51,27,1,33%,9mph,0mph,29.98in,0in
20220123,06:51,27,2,34%,13mph,0mph,29.97in,0in
20220123,07:51,26,3,37%,12mph,0mph,29.98in,0in
20220123,08:51,29,6,38%,10mph,0mph,29.96in,0in
20220123,09:51,30,8,40%,7mph,0mph,29.94in,0in
20220123,10:51,30,8,40%,12mph,0mph,29.92in,0in
20220123,11:51,32,9,38%,12mph,0mph,29.91in,0in
20220123,12:51,34,10,37%,9mph,0mph,29.87in,0in
20220123,13:51,36,10,34%,8mph,0mph,29.82in,0in
20220123,14:51,37,10,33%,12mph,0mph,29.79in,0in
20220123,15:51,38,11,33%,13mph,0mph,29.78in,0in
20220123,16:51,37,11,34%,12mph,0mph,29.76in,0in
20220123,17:51,37,12,36%,10mph,0mph,29.76in,0in
20220123,18:51,36,14,41%,10mph,0mph,29.77in,0in
20220123,19:51,35,19,52%,8mph,0mph,29.78in,0.0in
20220123,20:51,33,22,64%,5mph,0mph,29.79in,0.0in
20220123,21:51,32,25,75%,7mph,0mph,29.8in,0.01in
20220123,22:51,32,26,79%,3mph,0mph,29.79in,0.0in
20220123,23:51,32,25,75%,3mph,0mph,29.78in,0.0in
20220123,00:51,33,25,72%,0mph,0mph,29.78in,0in
20220124,01:51,33,24,70%,0mph,0mph,29.76in,0in
20220124,02:51,33,24,70%,0mph,0mph,29.77in,0in
20220124,03:51,33,24,70%,6mph,0mph,29.78in,0in
20220124,04:51,33,24,70%,9mph,0mph,29.79in,0in
20220124,05:51,32,24,73%,9mph,0mph,29.81in,0in
20220124,06:51,32,24,73%,10mph,0mph,29.83in,0in
20220124,07:51,31,23,72%,10mph,0mph,29.86in,0in
20220124,08:51,29,21,72%,13mph,0mph,29.89in,0in
20220124,09:51,28,18,66%,10mph,0mph,29.92in,0.0in
20220124,10:51,28,16,61%,10mph,0mph,29.93in,0.0in
20220124,11:51,29,16,58%,9mph,0mph,29.93in,0in
20220124,12:51,30,16,56%,5mph,0mph,29.9in,0in
20220124,13:51,30,15,54%,7mph,0mph,29.88in,0in
20220124,14:51,32,16,52%,6mph,0mph,29.87in,0in
20220124,15:51,32,16,52%,3mph,0mph,29.85in,0in
20220124,16:51,32,17,54%,7mph,0mph,29.85in,0in
20220124,17:51,32,17,54%,10mph,0mph,29.86in,0in
20220124,18:51,32,17,54%,10mph,0mph,29.87in,0in
20220124,19:51,33,19,56%,7mph,0mph,29.87in,0in
20220124,20:51,34,22,61%,7mph,0mph,29.86in,0in
20220124,21:51,35,21,57%,12mph,0mph,29.85in,0in
20220124,22:51,36,22,57%,14mph,0mph,29.86in,0.0in
20220124,23:51,36,22,57%,10mph,0mph,29.84in,0.0in
20220124,00:51,38,24,57%,10mph,0mph,29.83in,0in
20220125,01:51,39,27,62%,8mph,0mph,29.81in,0in
20220125,02:51,40,26,58%,12mph,0mph,29.8in,0in
20220125,03:51,39,26,60%,7mph,0mph,29.81in,0in
20220125,04:51,39,26,60%,5mph,0mph,29.81in,0in
20220125,05:51,39,26,60%,9mph,0mph,29.81in,0in
20220125,06:51,38,26,62%,7mph,0mph,29.83in,0in
20220125,07:51,38,26,62%,0mph,0mph,29.83in,0in
20220125,08:51,38,27,65%,7mph,0mph,29.86in,0in
20220125,09:51,39,26,60%,7mph,0mph,29.9in,0in
20220125,10:51,38,27,65%,10mph,0mph,29.92in,0in
20220125,11:51,39,27,62%,9mph,0mph,29.94in,0in
20220125,12:51,40,26,58%,10mph,0mph,29.93in,0in
20220125,13:51,41,26,55%,9mph,0mph,29.92in,0in
20220125,14:51,43,22,43%,21mph,26mph,29.92in,0in
20220125,15:51,42,21,43%,20mph,24mph,29.94in,0in
20220125,16:51,41,24,51%,14mph,0mph,29.96in,0in
20220125,17:51,41,21,45%,15mph,0mph,29.98in,0in
20220125,18:51,37,21,52%,13mph,0mph,30.02in,0in
20220125,19:51,36,20,52%,12mph,0mph,30.05in,0in
20220125,20:51,35,16,46%,12mph,0mph,30.08in,0in
20220125,21:51,34,14,44%,14mph,0mph,30.1in,0in
20220125,22:51,33,14,46%,10mph,0mph,30.12in,0in
20220125,23:51,32,12,44%,12mph,0mph,30.14in,0in
20220125,00:51,30,9,41%,13mph,0mph,30.15in,0in
20220126,01:51,29,8,41%,16mph,0mph,30.16in,0in
20220126,02:51,27,7,43%,14mph,0mph,30.18in,0in
20220126,03:51,26,7,44%,13mph,0mph,30.21in,0in
20220126,04:51,25,6,45%,14mph,0mph,30.21in,0in
20220126,05:51,25,5,43%,9mph,0mph,30.23in,0in
20220126,06:51,24,7,48%,13mph,0mph,30.25in,0in
20220126,07:51,23,7,50%,10mph,0mph,30.28in,0in
20220126,08:51,23,8,53%,12mph,0mph,30.31in,0in
20220126,09:51,23,7,50%,14mph,0mph,30.34in,0in
20220126,10:51,25,5,43%,9mph,0mph,30.35in,0in
20220126,11:51,26,3,37%,12mph,18mph,30.35in,0in
20220126,12:51,26,0,32%,9mph,21mph,30.33in,0in
20220126,13:51,27,0,31%,17mph,25mph,30.31in,0in
20220126,14:51,28,1,31%,20mph,0mph,30.3in,0in
20220126,15:51,28,0,30%,16mph,0mph,30.31in,0in
20220126,16:51,28,0,30%,15mph,0mph,30.32in,0in
20220126,17:51,28,0,30%,13mph,0mph,30.34in,0in
20220126,18:51,27,-1,30%,16mph,0mph,30.37in,0in
20220126,19:51,26,-1,31%,14mph,0mph,30.4in,0in
20220126,20:51,25,-1,33%,9mph,0mph,30.42in,0in
20220126,21:51,24,-1,34%,9mph,0mph,30.44in,0in
20220126,22:51,23,1,39%,12mph,0mph,30.45in,0in
20220126,23:51,22,0,38%,8mph,0mph,30.46in,0in
20220126,00:51,21,-1,38%,8mph,0mph,30.46in,0in
20220127,01:51,21,2,44%,9mph,0mph,30.46in,0in
20220127,02:51,20,1,44%,9mph,0mph,30.46in,0in
20220127,03:51,19,2,47%,7mph,0mph,30.46in,0in
20220127,04:51,19,2,47%,5mph,0mph,30.46in,0in
20220127,05:51,19,3,50%,3mph,0mph,30.46in,0in
20220127,06:51,19,4,52%,0mph,0mph,30.46in,0in
20220127,07:51,19,5,54%,7mph,0mph,30.47in,0in
20220127,08:51,21,3,46%,7mph,0mph,30.47in,0in
20220127,09:51,22,2,42%,6mph,0mph,30.46in,0in
20220127,10:51,24,1,37%,6mph,0mph,30.45in,0in
20220127,11:51,27,4,37%,9mph,0mph,30.44in,0in
20220127,12:51,28,8,43%,9mph,0mph,30.41in,0in
20220127,13:51,31,9,40%,7mph,0mph,30.38in,0in
20220127,14:51,32,12,44%,15mph,21mph,30.33in,0in
20220127,15:51,31,14,50%,12mph,0mph,30.31in,0in
20220127,16:51,32,13,45%,12mph,0mph,30.29in,0in
20220127,17:51,32,14,48%,10mph,0mph,30.27in,0in
20220127,18:51,32,14,48%,9mph,0mph,30.26in,0in
20220127,19:51,32,14,48%,12mph,0mph,30.26in,0in
20220127,20:51,32,11,42%,10mph,0mph,30.24in,0in
20220127,21:51,31,12,46%,8mph,0mph,30.24in,0in
20220127,22:51,31,8,38%,9mph,0mph,30.23in,0in
20220127,23:51,32,8,37%,9mph,0mph,30.22in,0in
20220127,00:51,32,9,38%,7mph,0mph,30.21in,0in
20220128,01:51,32,9,38%,9mph,0mph,30.19in,0in
20220128,02:51,31,10,42%,13mph,0mph,30.17in,0in
20220128,03:51,32,11,42%,7mph,0mph,30.16in,0in
20220128,04:51,32,12,44%,8mph,0mph,30.13in,0in
20220128,05:51,32,13,45%,6mph,0mph,30.13in,0in
20220128,06:51,32,13,45%,3mph,0mph,30.13in,0in
20220128,07:51,32,14,48%,3mph,0mph,30.13in,0in
20220128,08:51,31,18,59%,7mph,0mph,30.14in,0.0in
20220128,09:51,30,21,69%,3mph,0mph,30.13in,0.01in
20220128,10:51,31,24,76%,6mph,0mph,30.13in,0.0in
20220128,11:51,32,24,73%,0mph,0mph,30.13in,0.01in
20220128,12:51,33,26,75%,3mph,0mph,30.11in,0.0in
20220128,13:51,34,25,70%,3mph,0mph,30.09in,0.0in
20220128,14:51,33,25,72%,5mph,0mph,30.07in,0.0in
20220128,15:51,33,26,75%,7mph,0mph,30.05in,0.0in
20220128,16:51,33,27,78%,7mph,0mph,30.05in,0.0in
20220128,17:51,33,26,75%,12mph,0mph,30.03in,0.0in
20220128,18:51,33,27,78%,13mph,0mph,30.02in,0in
20220128,19:51,33,26,75%,14mph,0mph,30.02in,0.0in
20220128,20:51,32,26,79%,12mph,0mph,30.03in,0.0in
20220128,21:51,31,26,82%,10mph,0mph,30.01in,0.02in
20220128,22:51,31,26,82%,13mph,25mph,29.98in,0.01in
20220128,23:51,31,26,82%,14mph,24mph,29.94in,0.01in
20220128,00:51,30,26,85%,13mph,0mph,29.9in,0.04in
20220129,01:51,28,25,88%,16mph,21mph,29.87in,0.04in
20220129,02:51,26,22,84%,17mph,0mph,29.84in,0.05in
20220129,03:51,25,21,85%,17mph,0mph,29.8in,0.03in
20220129,04:51,22,18,85%,23mph,33mph,29.75in,0.02in
20220129,05:51,22,17,82%,23mph,32mph,29.71in,0.02in
20220129,06:51,21,16,81%,26mph,38mph,29.68in,0.01in
20220129,07:51,19,14,81%,25mph,39mph,29.66in,0.02in
20220129,08:51,18,13,81%,24mph,36mph,29.69in,0.02in
20220129,09:51,17,12,81%,23mph,37mph,29.68in,0.02in
20220129,10:51,17,12,81%,24mph,33mph,29.67in,0.01in
20220129,11:51,17,12,81%,26mph,36mph,29.67in,0.01in
20220129,12:51,18,12,78%,26mph,35mph,29.66in,0.01in
20220129,13:51,18,12,78%,22mph,31mph,29.61in,0.01in
20220129,14:51,19,13,77%,21mph,0mph,29.58in,0.0in
20220129,15:51,21,15,78%,23mph,31mph,29.58in,0.0in
20220129,16:51,21,8,57%,22mph,32mph,29.58in,0.0in
20220129,17:51,21,3,46%,21mph,29mph,29.59in,0in
20220129,18:51,21,1,42%,22mph,31mph,29.61in,0in
20220129,19:51,21,0,40%,23mph,32mph,29.64in,0in
20220129,20:51,20,0,42%,22mph,31mph,29.68in,0in
20220129,21:51,18,-1,44%,26mph,37mph,29.72in,0in
20220129,22:51,17,0,47%,28mph,33mph,29.75in,0in
20220129,23:51,16,-3,43%,25mph,31mph,29.79in,0in
20220129,00:51,15,-3,45%,22mph,0mph,29.8in,0in
20220130,01:51,15,-3,45%,21mph,33mph,29.81in,0in
20220130,02:51,15,-2,47%,21mph,29mph,29.83in,0in
20220130,03:51,15,0,51%,23mph,33mph,29.84in,0in
20220130,04:51,15,0,51%,17mph,24mph,29.86in,0in
20220130,05:51,16,-1,47%,17mph,26mph,29.88in,0in
20220130,06:51,16,-1,47%,20mph,28mph,29.9in,0in
20220130,07:51,15,-1,49%,14mph,0mph,29.95in,0in
20220130,08:51,16,2,54%,14mph,0mph,29.98in,0in
20220130,09:51,17,2,52%,12mph,21mph,30.0in,0in
20220130,10:51,18,3,52%,16mph,21mph,30.0in,0in
20220130,11:51,20,3,48%,20mph,25mph,30.01in,0in
20220130,12:51,23,5,46%,16mph,0mph,29.99in,0in
20220130,13:51,25,6,45%,12mph,0mph,29.97in,0in
20220130,14:51,26,4,39%,12mph,0mph,29.97in,0in
20220130,15:51,27,4,37%,12mph,0mph,29.97in,0in
20220130,16:51,26,3,37%,7mph,0mph,29.98in,0in
20220130,17:51,26,4,39%,9mph,0mph,30.0in,0in
20220130,18:51,25,4,41%,12mph,0mph,30.03in,0in
20220130,19:51,25,5,43%,9mph,0mph,30.07in,0in
20220130,20:51,25,4,41%,9mph,0mph,30.1in,0in
20220130,21:51,25,5,43%,9mph,0mph,30.12in,0in
20220130,22:51,26,7,44%,10mph,0mph,30.15in,0in
20220130,23:51,25,4,41%,9mph,0mph,30.17in,0in
20220130,00:51,25,5,43%,8mph,0mph,30.18in,0in
20220131,01:51,25,5,43%,6mph,0mph,30.18in,0in
20220131,02:51,24,5,44%,5mph,0mph,30.19in,0in
20220131,03:51,24,4,42%,5mph,0mph,30.2in,0in
20220131,04:51,24,4,42%,5mph,0mph,30.21in,0in
20220131,05:51,23,6,48%,3mph,0mph,30.23in,0in
20220131,06:51,21,5,50%,5mph,0mph,30.25in,0in
20220131,07:51,23,7,50%,6mph,0mph,30.27in,0in
20220131,08:51,24,10,55%,6mph,0mph,30.29in,0in
20220131,09:51,24,11,57%,6mph,0mph,30.32in,0in
20220131,10:51,26,12,55%,6mph,0mph,30.34in,0in
20220131,11:51,27,10,49%,6mph,0mph,30.36in,0in
20220131,12:51,28,9,45%,7mph,0mph,30.37in,0in
20220131,13:51,29,11,47%,7mph,0mph,30.35in,0in
20220131,14:51,29,10,45%,7mph,0mph,30.34in,0in
20220131,15:51,30,9,41%,8mph,0mph,30.34in,0in
20220131,16:51,30,8,40%,9mph,0mph,30.34in,0in
20220131,17:51,28,8,43%,9mph,0mph,30.36in,0in
20220131,18:51,28,9,45%,9mph,0mph,30.38in,0in
20220131,19:51,28,9,45%,8mph,0mph,30.4in,0in
20220131,22:51,27,12,53%,7mph,0mph,30.44in,0in
20220131,23:51,25,13,60%,6mph,0mph,30.45in,0in
20220131,00:51,26,11,53%,6mph,0mph,30.45in,0in
20220201,01:51,27,14,58%,3mph,0mph,30.45in,0in
20220201,02:51,26,14,60%,6mph,0mph,30.46in,0in
20220201,03:51,26,11,53%,5mph,0mph,30.47in,0in
20220201,04:51,25,8,49%,5mph,0mph,30.48in,0in
20220201,05:51,25,8,49%,3mph,0mph,30.49in,0in
20220201,06:51,25,10,53%,7mph,0mph,30.5in,0in
20220201,07:51,25,9,51%,7mph,0mph,30.52in,0in
20220201,08:51,27,10,49%,3mph,0mph,30.54in,0in
20220201,09:51,28,10,47%,9mph,0mph,30.55in,0in
20220201,10:51,30,12,47%,13mph,0mph,30.56in,0in
20220201,11:51,31,15,52%,14mph,0mph,30.56in,0in
20220201,12:51,32,17,54%,12mph,0mph,30.55in,0in
20220201,13:51,33,19,56%,13mph,0mph,30.53in,0in
20220201,14:51,34,20,56%,13mph,0mph,30.5in,0in
20220201,15:51,35,21,57%,10mph,0mph,30.5in,0in
20220201,16:51,35,21,57%,10mph,21mph,30.49in,0in
20220201,17:51,36,22,57%,10mph,0mph,30.49in,0in
20220201,18:51,34,22,61%,7mph,0mph,30.5in,0in
20220201,19:51,34,22,61%,6mph,0mph,30.52in,0in
20220201,20:51,34,23,64%,6mph,0mph,30.52in,0in
20220201,21:51,35,23,61%,6mph,0mph,30.52in,0in
20220201,22:51,35,24,64%,5mph,0mph,30.52in,0in
20220201,23:51,34,25,70%,3mph,0mph,30.5in,0in
20220201,00:51,34,25,70%,5mph,0mph,30.48in,0in
20220202,01:51,34,25,70%,5mph,0mph,30.48in,0in
20220202,02:51,32,25,75%,5mph,0mph,30.48in,0in
20220202,03:51,32,26,79%,0mph,0mph,30.47in,0in
20220202,04:51,34,27,75%,6mph,0mph,30.46in,0in
20220202,05:51,34,28,79%,7mph,0mph,30.45in,0in
20220202,06:51,33,27,78%,0mph,0mph,30.45in,0in
20220202,07:51,34,28,79%,6mph,0mph,30.46in,0in
20220202,08:51,34,29,82%,6mph,0mph,30.45in,0in
20220202,09:51,36,31,82%,8mph,0mph,30.45in,0in
20220202,10:51,37,31,79%,7mph,0mph,30.46in,0in
20220202,11:51,37,31,79%,7mph,0mph,30.45in,0in
20220202,12:51,39,32,76%,8mph,0mph,30.42in,0in
20220202,13:51,41,33,73%,7mph,0mph,30.41in,0in
20220202,14:51,41,33,73%,7mph,0mph,30.38in,0in
20220202,15:51,42,34,73%,7mph,0mph,30.37in,0in
20220202,16:51,41,33,73%,8mph,0mph,30.34in,0in
20220202,17:51,39,33,79%,6mph,0mph,30.34in,0in
20220202,18:51,40,34,79%,6mph,0mph,30.35in,0in
20220202,19:51,41,35,79%,0mph,0mph,30.35in,0in
20220202,20:51,41,36,82%,5mph,0mph,30.34in,0in
20220202,21:51,40,36,86%,3mph,0mph,30.32in,0in
20220202,22:51,41,36,82%,7mph,0mph,30.3in,0in
20220202,23:51,41,37,86%,3mph,0mph,30.28in,0in
20220202,00:51,41,38,89%,0mph,0mph,30.28in,0in
20220203,01:51,41,38,89%,0mph,0mph,30.26in,0in
20220203,02:51,42,39,89%,3mph,0mph,30.27in,0in
20220203,03:51,41,38,89%,3mph,0mph,30.26in,0in
20220203,04:51,42,40,92%,6mph,0mph,30.26in,0in
20220203,05:51,43,40,89%,8mph,0mph,30.24in,0in
20220203,06:51,43,40,89%,6mph,0mph,30.25in,0.0in
20220203,07:51,45,41,86%,8mph,0mph,30.27in,0.02in
20220203,08:51,45,41,86%,7mph,0mph,30.27in,0.02in
20220203,09:51,46,42,86%,5mph,0mph,30.27in,0.01in
20220203,10:51,47,43,86%,5mph,0mph,30.26in,0.02in
20220203,11:51,45,41,86%,6mph,0mph,30.25in,0.0in
20220203,12:51,45,41,86%,6mph,0mph,30.22in,0.04in
20220203,13:51,45,41,86%,6mph,0mph,30.19in,0.04in
20220203,14:51,45,41,86%,7mph,0mph,30.19in,0.03in
20220203,15:51,47,43,86%,5mph,0mph,30.15in,0.04in
20220203,16:51,47,43,86%,6mph,0mph,30.14in,0.02in
20220203,17:51,46,43,89%,5mph,0mph,30.14in,0.01in
20220203,18:51,43,39,86%,8mph,0mph,30.13in,0.04in
20220203,19:51,42,40,92%,6mph,0mph,30.1in,0.05in
20220203,20:51,47,44,90%,3mph,0mph,30.08in,0.02in
20220203,21:51,46,43,89%,8mph,0mph,30.06in,0.02in
20220203,22:51,48,44,86%,8mph,0mph,30.03in,0.02in
20220203,23:51,47,43,86%,7mph,0mph,30.0in,0.0in
20220203,00:51,48,44,86%,7mph,0mph,29.97in,0.01in
20220204,01:51,48,43,83%,9mph,0mph,29.93in,0.01in
20220204,02:51,49,44,83%,9mph,0mph,29.9in,0in
20220204,03:51,54,48,80%,9mph,18mph,29.87in,0.01in
20220204,04:51,53,48,83%,12mph,0mph,29.84in,0.07in
20220204,05:51,54,50,86%,12mph,0mph,29.82in,0.08in
20220204,06:51,53,49,86%,9mph,0mph,29.81in,0.06in
20220204,07:51,52,48,86%,7mph,0mph,29.8in,0.0in
20220204,08:51,38,34,86%,14mph,0mph,29.84in,0.04in
20220204,09:51,37,32,82%,12mph,18mph,29.88in,0.05in
20220204,10:51,36,31,82%,12mph,0mph,29.89in,0.02in
20220204,11:51,35,30,82%,15mph,0mph,29.89in,0.04in
20220204,12:51,34,30,85%,8mph,0mph,29.85in,0.05in
20220204,13:51,35,30,82%,14mph,21mph,29.85in,0.03in
20220204,14:51,34,29,82%,13mph,0mph,29.84in,0.03in
20220204,15:51,32,27,82%,14mph,0mph,29.87in,0.05in
20220204,16:51,32,28,85%,15mph,23mph,29.88in,0.13in
20220204,17:51,32,27,82%,15mph,24mph,29.9in,0.04in
20220204,18:51,31,26,82%,15mph,22mph,29.93in,0.02in
20220204,19:51,30,25,82%,10mph,0mph,29.95in,0.02in
20220204,20:51,30,23,75%,16mph,0mph,29.96in,0.0in
20220204,21:51,29,21,72%,16mph,0mph,29.96in,0.0in
20220204,22:51,29,21,72%,7mph,0mph,29.98in,0.0in
20220204,23:51,28,21,75%,13mph,0mph,30.01in,0.0in
20220204,00:51,28,21,75%,14mph,0mph,29.99in,0.0in
20220205,01:51,28,21,75%,14mph,0mph,29.97in,0.0in
20220205,02:51,27,20,75%,13mph,0mph,29.97in,0in
20220205,03:51,27,20,75%,13mph,0mph,29.97in,0in
20220205,04:51,26,18,71%,17mph,22mph,30.0in,0in
20220205,05:51,26,17,69%,14mph,0mph,30.02in,0in
20220205,06:51,25,16,69%,18mph,0mph,30.05in,0in
20220205,07:51,24,13,62%,18mph,0mph,30.09in,0in
20220205,08:51,24,12,60%,18mph,22mph,30.13in,0in
20220205,09:51,25,13,60%,20mph,28mph,30.18in,0in
20220205,10:51,25,12,58%,24mph,30mph,30.2in,0in
20220205,11:51,26,11,53%,22mph,30mph,30.22in,0in
20220205,12:51,27,12,53%,24mph,35mph,30.23in,0in
20220205,13:51,28,12,51%,23mph,36mph,30.26in,0in
20220205,14:51,28,11,49%,20mph,29mph,30.29in,0in
20220205,15:51,27,10,49%,18mph,29mph,30.31in,0in
20220205,16:51,28,10,47%,18mph,28mph,30.33in,0in
20220205,17:51,27,9,47%,23mph,0mph,30.38in,0in
20220205,18:51,26,8,47%,20mph,0mph,30.42in,0in
20220205,19:51,25,9,51%,20mph,29mph,30.45in,0in
20220205,20:51,24,8,51%,16mph,28mph,30.47in,0in
20220205,21:51,23,7,50%,17mph,24mph,30.51in,0in
20220205,22:51,22,6,51%,13mph,0mph,30.52in,0in
20220205,23:51,21,5,50%,10mph,0mph,30.54in,0in
20220205,00:51,21,5,50%,10mph,0mph,30.55in,0in
20220206,01:51,20,5,52%,8mph,0mph,30.56in,0in
20220206,02:51,20,6,55%,8mph,0mph,30.55in,0in
20220206,03:51,19,6,57%,6mph,0mph,30.56in,0in
20220206,04:51,19,5,54%,9mph,0mph,30.57in,0in
20220206,05:51,18,1,48%,8mph,0mph,30.58in,0in
20220206,06:51,18,3,52%,7mph,0mph,30.6in,0in
20220206,07:51,17,0,47%,9mph,0mph,30.63in,0in
20220206,08:51,19,2,47%,8mph,0mph,30.64in,0in
20220206,09:51,21,5,50%,7mph,0mph,30.65in,0in
20220206,10:51,22,2,42%,3mph,0mph,30.65in,0in
20220206,11:51,24,2,38%,0mph,0mph,30.65in,0in
20220206,12:51,27,4,37%,5mph,0mph,30.62in,0in
20220206,13:51,29,10,45%,8mph,0mph,30.58in,0in
20220206,14:51,30,10,43%,14mph,0mph,30.56in,0in
20220206,15:51,31,13,47%,9mph,0mph,30.54in,0in
20220206,16:51,31,13,47%,9mph,0mph,30.53in,0in
20220206,17:51,31,15,52%,6mph,0mph,30.52in,0in
20220206,18:51,30,16,56%,10mph,0mph,30.52in,0in
20220206,19:51,30,17,59%,8mph,0mph,30.5in,0in
20220206,20:51,29,17,61%,7mph,0mph,30.5in,0in
20220206,21:51,29,18,64%,7mph,0mph,30.49in,0in
20220206,22:51,30,19,64%,6mph,0mph,30.48in,0in
20220206,23:51,30,20,66%,5mph,0mph,30.48in,0in
20220206,00:51,30,21,69%,6mph,0mph,30.47in,0in
20220207,01:51,31,23,72%,8mph,0mph,30.44in,0in
20220207,02:51,31,24,76%,5mph,0mph,30.42in,0in
20220207,03:51,32,25,75%,5mph,0mph,30.4in,0.0in
