current_date,Time,Temperature,Dew Point,Humidity,Wind,Wind speed,Wind Gust,Pressure,Precip,Condition
20220109,12:51 AM,42°„F,34°„F,73%,WNW,13mph,Nonemph,29.94in,0in,Cloudy
20220110,1:51 AM,42°„F,31°„F,65%,NW,18mph,Nonemph,29.95in,0in,Cloudy
20220110,2:51 AM,41°„F,30°„F,65%,WNW,13mph,Nonemph,29.95in,0in,Cloudy
20220110,3:51 AM,40°„F,25°„F,55%,NNW,18mph,26mph,29.98in,0in,Cloudy
20220110,4:51 AM,37°„F,23°„F,57%,NW,21mph,29mph,30.0in,0in,Cloudy / Windy
20220110,5:51 AM,35°„F,18°„F,50%,NW,18mph,29mph,30.03in,0in,Mostly Cloudy
20220110,6:51 AM,33°„F,14°„F,46%,NNW,24mph,29mph,30.06in,0in,Mostly Cloudy / Windy
20220110,7:51 AM,31°„F,13°„F,47%,NNW,18mph,32mph,30.08in,0in,Partly Cloudy
20220110,8:51 AM,30°„F,12°„F,47%,NNW,15mph,29mph,30.11in,0in,Partly Cloudy
20220110,9:51 AM,30°„F,12°„F,47%,NW,23mph,30mph,30.14in,0in,Partly Cloudy / Windy
20220110,10:51 AM,29°„F,11°„F,47%,NNW,16mph,24mph,30.15in,0in,Partly Cloudy
20220110,11:51 AM,30°„F,10°„F,43%,NNW,15mph,Nonemph,30.15in,0in,Partly Cloudy
20220110,12:51 PM,30°„F,9°„F,41%,WNW,18mph,24mph,30.13in,0in,Partly Cloudy
20220110,1:51 PM,31°„F,6°„F,35%,WNW,20mph,Nonemph,30.09in,0in,Partly Cloudy
20220110,2:51 PM,31°„F,6°„F,35%,NNW,13mph,Nonemph,30.09in,0in,Mostly Cloudy
20220110,3:51 PM,31°„F,5°„F,33%,WNW,16mph,25mph,30.09in,0in,Mostly Cloudy
20220110,4:51 PM,30°„F,5°„F,35%,W,14mph,23mph,30.1in,0in,Mostly Cloudy
20220110,5:51 PM,29°„F,6°„F,38%,W,17mph,Nonemph,30.11in,0in,Mostly Cloudy
20220110,6:51 PM,29°„F,7°„F,40%,W,15mph,23mph,30.12in,0in,Mostly Cloudy
20220110,7:51 PM,29°„F,6°„F,38%,W,13mph,22mph,30.13in,0in,Fair
20220110,8:51 PM,28°„F,8°„F,43%,W,16mph,25mph,30.13in,0in,Fair
20220110,9:51 PM,28°„F,9°„F,45%,W,14mph,25mph,30.12in,0in,Fair
20220110,10:51 PM,28°„F,8°„F,43%,W,16mph,30mph,30.13in,0in,Fair
20220110,11:51 PM,27°„F,7°„F,43%,W,16mph,29mph,30.14in,0in,Fair
20220110,12:51 AM,27°„F,8°„F,45%,W,15mph,25mph,30.15in,0in,Fair
20220111,1:51 AM,26°„F,9°„F,49%,NW,30mph,36mph,30.18in,0in,Mostly Cloudy / Windy
20220111,1:57 AM,23°„F,12°„F,63%,NNW,22mph,33mph,30.19in,0.0in,Light Snow / Windy
20220111,2:18 AM,23°„F,15°„F,72%,NW,17mph,Nonemph,30.2in,0.0in,Light Snow
20220111,2:22 AM,23°„F,15°„F,72%,WNW,17mph,Nonemph,30.2in,0.0in,Fair
20220111,2:51 AM,24°„F,11°„F,57%,WNW,22mph,Nonemph,30.22in,0.0in,Fair / Windy
20220111,3:51 AM,22°„F,4°„F,46%,NW,22mph,30mph,30.27in,0in,Fair / Windy
20220111,4:51 AM,22°„F,5°„F,48%,NW,22mph,Nonemph,30.3in,0in,Fair / Windy
20220111,5:51 AM,20°„F,4°„F,50%,NW,16mph,26mph,30.33in,0in,Fair
20220111,6:51 AM,20°„F,5°„F,52%,NW,22mph,28mph,30.37in,0in,Fair / Windy
20220111,7:51 AM,19°„F,3°„F,50%,NW,20mph,28mph,30.42in,0in,Fair
20220111,8:51 AM,18°„F,1°„F,48%,NW,21mph,31mph,30.44in,0in,Fair / Windy
20220111,9:51 AM,18°„F,0°„F,45%,NW,21mph,30mph,30.48in,0in,Fair / Windy
20220111,10:51 AM,18°„F,0°„F,45%,WNW,17mph,26mph,30.52in,0in,Fair
20220111,11:51 AM,18°„F,-2°„F,41%,WNW,17mph,25mph,30.52in,0in,Fair
20220111,12:51 PM,19°„F,-2°„F,40%,WNW,15mph,25mph,30.5in,0in,Fair
20220111,1:51 PM,20°„F,-3°„F,37%,NNW,14mph,25mph,30.48in,0in,Fair
20220111,2:51 PM,21°„F,-2°„F,36%,NNW,16mph,22mph,30.48in,0in,Fair
20220111,3:51 PM,21°„F,-4°„F,33%,NW,9mph,22mph,30.48in,0in,Fair
20220111,4:51 PM,21°„F,-4°„F,33%,NW,12mph,21mph,30.49in,0in,Fair
20220111,5:51 PM,20°„F,-4°„F,35%,WNW,12mph,Nonemph,30.52in,0in,Fair
20220111,6:51 PM,21°„F,-1°„F,38%,NW,13mph,Nonemph,30.54in,0in,Fair
20220111,7:51 PM,20°„F,-4°„F,35%,NNW,5mph,Nonemph,30.53in,0in,Fair
20220111,8:51 PM,19°„F,-4°„F,36%,N,3mph,Nonemph,30.52in,0in,Fair
20220111,9:51 PM,20°„F,-4°„F,35%,NW,5mph,Nonemph,30.5in,0in,Fair
20220111,10:51 PM,20°„F,-4°„F,35%,CALM,0mph,Nonemph,30.5in,0in,Fair
20220111,11:51 PM,20°„F,-3°„F,37%,SSE,6mph,Nonemph,30.47in,0in,Partly Cloudy
20220111,12:51 AM,20°„F,-3°„F,37%,S,8mph,Nonemph,30.46in,0in,Fair
20220112,1:51 AM,21°„F,0°„F,40%,S,8mph,Nonemph,30.42in,0in,Partly Cloudy
20220112,2:51 AM,22°„F,1°„F,40%,SSW,10mph,Nonemph,30.41in,0in,Mostly Cloudy
20220112,3:51 AM,22°„F,2°„F,42%,SSW,12mph,Nonemph,30.37in,0in,Partly Cloudy
20220112,4:51 AM,23°„F,3°„F,42%,SSW,9mph,Nonemph,30.35in,0in,Mostly Cloudy
20220112,5:51 AM,24°„F,6°„F,46%,SSW,12mph,Nonemph,30.31in,0in,Partly Cloudy
20220112,6:51 AM,25°„F,11°„F,55%,SSW,14mph,Nonemph,30.29in,0in,Partly Cloudy
20220112,7:51 AM,27°„F,10°„F,49%,SSW,14mph,24mph,30.25in,0in,Partly Cloudy
20220112,8:51 AM,28°„F,9°„F,45%,S,10mph,Nonemph,30.23in,0in,Partly Cloudy
20220112,9:51 AM,30°„F,13°„F,49%,SW,17mph,21mph,30.23in,0in,Mostly Cloudy
20220112,10:51 AM,32°„F,14°„F,48%,SW,14mph,25mph,30.2in,0in,Mostly Cloudy
20220112,11:51 AM,35°„F,15°„F,44%,SW,15mph,23mph,30.15in,0in,Fair
20220112,12:51 PM,37°„F,16°„F,42%,SW,13mph,Nonemph,30.12in,0in,Mostly Cloudy
20220112,1:51 PM,39°„F,16°„F,39%,WSW,12mph,Nonemph,30.09in,0in,Mostly Cloudy
20220112,2:51 PM,41°„F,16°„F,36%,WSW,10mph,Nonemph,30.06in,0in,Mostly Cloudy
20220112,3:51 PM,42°„F,17°„F,37%,WSW,9mph,Nonemph,30.06in,0in,Partly Cloudy
20220112,4:51 PM,41°„F,17°„F,38%,SW,12mph,Nonemph,30.05in,0in,Mostly Cloudy
20220112,5:51 PM,40°„F,18°„F,41%,SW,8mph,Nonemph,30.06in,0in,Partly Cloudy
20220112,6:51 PM,39°„F,19°„F,45%,SW,6mph,Nonemph,30.06in,0in,Partly Cloudy
20220112,7:51 PM,40°„F,19°„F,43%,SSW,7mph,Nonemph,30.07in,0in,Partly Cloudy
20220112,8:51 PM,39°„F,19°„F,45%,SSW,6mph,Nonemph,30.08in,0in,Partly Cloudy
20220112,9:51 PM,38°„F,20°„F,48%,SW,5mph,Nonemph,30.08in,0in,Partly Cloudy
20220112,10:51 PM,38°„F,19°„F,47%,SSW,6mph,Nonemph,30.08in,0in,Partly Cloudy
20220112,11:51 PM,40°„F,18°„F,41%,W,8mph,Nonemph,30.07in,0in,Partly Cloudy
20220112,12:51 AM,38°„F,19°„F,47%,CALM,0mph,Nonemph,30.06in,0in,Mostly Cloudy
20220113,1:51 AM,38°„F,19°„F,47%,CALM,0mph,Nonemph,30.05in,0in,Mostly Cloudy
20220113,2:51 AM,34°„F,21°„F,59%,ESE,3mph,Nonemph,30.04in,0in,Mostly Cloudy
20220113,3:51 AM,36°„F,23°„F,59%,SSW,7mph,Nonemph,30.04in,0in,Mostly Cloudy
20220113,4:51 AM,36°„F,23°„F,59%,SSW,6mph,Nonemph,30.01in,0in,Mostly Cloudy
20220113,5:51 AM,34°„F,23°„F,64%,S,3mph,Nonemph,30.01in,0in,Cloudy
20220113,6:51 AM,36°„F,24°„F,62%,CALM,0mph,Nonemph,30.01in,0in,Cloudy
20220113,7:51 AM,37°„F,23°„F,57%,CALM,0mph,Nonemph,30.01in,0in,Partly Cloudy
20220113,8:51 AM,38°„F,27°„F,65%,VAR,3mph,Nonemph,30.03in,0in,Partly Cloudy
20220113,9:51 AM,39°„F,26°„F,60%,NE,5mph,Nonemph,30.02in,0in,Partly Cloudy
20220113,10:51 AM,39°„F,27°„F,62%,ENE,6mph,Nonemph,30.03in,0in,Mostly Cloudy
20220113,11:51 AM,42°„F,28°„F,58%,ENE,5mph,Nonemph,30.01in,0in,Mostly Cloudy
20220113,12:51 PM,43°„F,27°„F,53%,ENE,7mph,Nonemph,29.97in,0in,Mostly Cloudy
20220113,1:51 PM,44°„F,27°„F,51%,ENE,8mph,Nonemph,29.94in,0in,Mostly Cloudy
20220113,2:51 PM,45°„F,25°„F,46%,NE,8mph,Nonemph,29.91in,0in,Cloudy
20220113,3:51 PM,43°„F,30°„F,60%,ENE,8mph,Nonemph,29.9in,0in,Mostly Cloudy
20220113,4:51 PM,42°„F,30°„F,62%,ENE,7mph,Nonemph,29.9in,0in,Mostly Cloudy
20220113,5:51 PM,41°„F,33°„F,73%,ENE,9mph,Nonemph,29.89in,0in,Mostly Cloudy
20220113,6:51 PM,41°„F,34°„F,76%,NE,10mph,Nonemph,29.89in,0in,Mostly Cloudy
20220113,7:51 PM,40°„F,34°„F,79%,NE,8mph,Nonemph,29.89in,0in,Mostly Cloudy
20220113,8:51 PM,41°„F,34°„F,76%,ENE,7mph,Nonemph,29.88in,0in,Mostly Cloudy
20220113,9:51 PM,41°„F,34°„F,76%,NE,7mph,Nonemph,29.87in,0in,Mostly Cloudy
20220113,10:51 PM,40°„F,32°„F,73%,NE,7mph,Nonemph,29.86in,0in,Mostly Cloudy
20220113,11:51 PM,41°„F,32°„F,70%,NNE,8mph,Nonemph,29.84in,0in,Cloudy
20220113,12:51 AM,41°„F,33°„F,73%,NNE,6mph,Nonemph,29.82in,0in,Cloudy
20220114,1:51 AM,41°„F,33°„F,73%,NNE,7mph,Nonemph,29.79in,0in,Cloudy
20220114,2:17 AM,41°„F,32°„F,70%,NNE,7mph,Nonemph,29.79in,0in,Cloudy
20220114,2:51 AM,41°„F,34°„F,76%,NNE,12mph,Nonemph,29.79in,0in,Cloudy
20220114,3:46 AM,43°„F,36°„F,76%,N,7mph,Nonemph,29.8in,0in,Cloudy
20220114,3:51 AM,41°„F,36°„F,82%,N,8mph,Nonemph,29.8in,0in,Cloudy
20220114,4:35 AM,41°„F,36°„F,82%,N,10mph,Nonemph,29.78in,0in,Cloudy
20220114,4:51 AM,41°„F,35°„F,79%,N,8mph,Nonemph,29.78in,0in,Cloudy
20220114,5:19 AM,42°„F,35°„F,76%,N,8mph,Nonemph,29.76in,0in,Cloudy
20220114,5:41 AM,41°„F,34°„F,76%,NNE,6mph,Nonemph,29.75in,0in,Mostly Cloudy
20220114,5:51 AM,41°„F,34°„F,76%,N,7mph,Nonemph,29.75in,0in,Mostly Cloudy
20220114,6:42 AM,41°„F,33°„F,73%,N,9mph,Nonemph,29.76in,0in,Mostly Cloudy
20220114,6:51 AM,41°„F,33°„F,73%,N,10mph,Nonemph,29.76in,0in,Mostly Cloudy
20220114,7:51 AM,41°„F,33°„F,73%,N,13mph,Nonemph,29.77in,0in,Mostly Cloudy
20220114,8:51 AM,41°„F,30°„F,65%,N,13mph,Nonemph,29.76in,0in,Mostly Cloudy
20220114,9:51 AM,41°„F,28°„F,60%,N,15mph,23mph,29.76in,0in,Mostly Cloudy
20220114,10:51 AM,42°„F,30°„F,62%,N,16mph,Nonemph,29.77in,0in,Mostly Cloudy
20220114,11:51 AM,42°„F,30°„F,62%,N,24mph,35mph,29.76in,0in,Mostly Cloudy / Windy
20220114,12:51 PM,42°„F,29°„F,60%,N,28mph,36mph,29.74in,0in,Mostly Cloudy / Windy
20220114,1:51 PM,41°„F,28°„F,60%,N,24mph,38mph,29.74in,0in,Mostly Cloudy / Windy
20220114,2:51 PM,41°„F,27°„F,57%,N,23mph,38mph,29.73in,0in,Mostly Cloudy / Windy
20220114,3:51 PM,40°„F,26°„F,58%,N,28mph,37mph,29.74in,0in,Mostly Cloudy / Windy
20220114,4:51 PM,39°„F,25°„F,57%,N,23mph,30mph,29.76in,0in,Mostly Cloudy / Windy
20220114,5:51 PM,37°„F,24°„F,59%,N,21mph,28mph,29.78in,0in,Partly Cloudy / Windy
20220114,6:51 PM,35°„F,23°„F,61%,NNW,21mph,31mph,29.81in,0in,Partly Cloudy / Windy
20220114,7:51 PM,34°„F,21°„F,59%,N,16mph,26mph,29.84in,0in,Fair
20220114,8:51 PM,32°„F,19°„F,59%,NNW,16mph,24mph,29.87in,0in,Fair
20220114,9:51 PM,30°„F,18°„F,61%,N,20mph,26mph,29.9in,0in,Partly Cloudy
20220114,10:51 PM,27°„F,15°„F,61%,N,15mph,Nonemph,29.92in,0in,Partly Cloudy
20220114,11:51 PM,25°„F,13°„F,60%,NNW,22mph,32mph,29.93in,0in,Fair / Windy
20220115,3:51 AM,19°„F,7°„F,59%,NNW,14mph,Nonemph,30.04in,0in,Fair
20220115,4:51 AM,17°„F,5°„F,59%,N,13mph,Nonemph,30.07in,0in,Fair
20220115,5:51 AM,16°„F,4°„F,59%,N,13mph,Nonemph,30.1in,0in,Fair
20220115,6:51 AM,15°„F,2°„F,56%,N,14mph,Nonemph,30.14in,0in,Fair
20220115,7:51 AM,14°„F,1°„F,56%,N,13mph,Nonemph,30.18in,0in,Fair
20220115,8:51 AM,13°„F,-1°„F,54%,N,15mph,21mph,30.21in,0in,Fair
20220115,9:51 AM,13°„F,-2°„F,51%,N,16mph,23mph,30.25in,0in,Fair
20220115,10:51 AM,14°„F,-3°„F,47%,NNE,13mph,Nonemph,30.28in,0in,Fair
20220115,11:51 AM,15°„F,-4°„F,43%,NNW,18mph,23mph,30.29in,0in,Partly Cloudy
20220115,12:51 PM,17°„F,-4°„F,39%,NW,15mph,20mph,30.28in,0in,Partly Cloudy
20220115,1:51 PM,18°„F,-4°„F,38%,NNE,12mph,Nonemph,30.29in,0in,Mostly Cloudy
20220115,2:51 PM,19°„F,-5°„F,34%,N,13mph,Nonemph,30.28in,0in,Mostly Cloudy
20220115,3:51 PM,19°„F,-4°„F,36%,N,9mph,Nonemph,30.28in,0in,Mostly Cloudy
20220115,4:51 PM,20°„F,-3°„F,37%,NNW,9mph,Nonemph,30.3in,0in,Mostly Cloudy
20220115,5:51 PM,19°„F,-1°„F,42%,N,9mph,Nonemph,30.32in,0in,Mostly Cloudy
20220115,6:51 PM,19°„F,0°„F,43%,NNE,10mph,Nonemph,30.34in,0in,Mostly Cloudy
20220115,7:51 PM,19°„F,-1°„F,42%,N,12mph,Nonemph,30.35in,0in,Mostly Cloudy
20220115,8:51 PM,17°„F,-1°„F,45%,NNE,12mph,Nonemph,30.37in,0in,Mostly Cloudy
20220115,9:51 PM,17°„F,0°„F,47%,NNE,13mph,Nonemph,30.39in,0in,Mostly Cloudy
20220115,10:51 PM,16°„F,-1°„F,47%,N,10mph,Nonemph,30.39in,0in,Fair
20220115,11:51 PM,15°„F,1°„F,54%,N,14mph,18mph,30.4in,0in,Fair
20220115,12:51 AM,14°„F,1°„F,56%,NNE,14mph,Nonemph,30.4in,0in,Fair
20220116,1:51 AM,14°„F,-1°„F,52%,N,15mph,Nonemph,30.37in,0in,Fair
20220116,2:51 AM,13°„F,-3°„F,49%,N,10mph,Nonemph,30.4in,0in,Fair
20220116,3:51 AM,12°„F,-4°„F,49%,N,10mph,Nonemph,30.4in,0in,Fair
20220116,4:51 AM,12°„F,-4°„F,49%,N,9mph,Nonemph,30.4in,0in,Fair
20220116,5:51 AM,11°„F,-6°„F,47%,N,12mph,Nonemph,30.39in,0in,Fair
20220116,6:51 AM,10°„F,-6°„F,48%,N,7mph,Nonemph,30.4in,0in,Fair
20220116,7:51 AM,10°„F,-4°„F,53%,N,8mph,Nonemph,30.41in,0in,Fair
20220116,8:51 AM,11°„F,-3°„F,54%,VAR,5mph,Nonemph,30.41in,0in,Fair
20220116,9:51 AM,13°„F,1°„F,59%,E,3mph,Nonemph,30.42in,0in,Mostly Cloudy
20220116,10:16 AM,14°„F,2°„F,59%,N,6mph,Nonemph,30.41in,0in,Mostly Cloudy
20220116,10:51 AM,16°„F,4°„F,59%,NE,6mph,Nonemph,30.41in,0in,Mostly Cloudy
20220116,11:51 AM,19°„F,7°„F,59%,NE,9mph,Nonemph,30.37in,0in,Mostly Cloudy
20220116,11:53 AM,20°„F,8°„F,60%,NE,10mph,Nonemph,30.36in,0in,Mostly Cloudy
20220116,12:51 PM,21°„F,11°„F,65%,NE,12mph,Nonemph,30.33in,0in,Mostly Cloudy
20220116,12:59 PM,22°„F,12°„F,66%,NE,13mph,Nonemph,30.32in,0in,Mostly Cloudy
20220116,1:47 PM,23°„F,14°„F,68%,NE,13mph,Nonemph,30.29in,0in,Mostly Cloudy
20220116,1:51 PM,23°„F,15°„F,72%,NE,10mph,Nonemph,30.29in,0in,Mostly Cloudy
20220116,2:15 PM,24°„F,15°„F,69%,NE,13mph,Nonemph,30.27in,0in,Cloudy
20220116,2:51 PM,25°„F,17°„F,72%,NE,14mph,Nonemph,30.26in,0in,Cloudy
20220116,3:51 PM,26°„F,19°„F,75%,NE,16mph,Nonemph,30.21in,0in,Cloudy
20220116,4:51 PM,27°„F,19°„F,72%,ENE,17mph,Nonemph,30.16in,0in,Cloudy
20220116,5:51 PM,30°„F,23°„F,75%,ENE,15mph,Nonemph,30.14in,0in,Cloudy
20220116,6:00 PM,31°„F,23°„F,72%,ENE,14mph,Nonemph,30.14in,0in,Cloudy
20220116,6:51 PM,32°„F,23°„F,69%,ENE,12mph,Nonemph,30.11in,0in,Cloudy
20220116,7:42 PM,34°„F,23°„F,64%,ENE,14mph,Nonemph,30.07in,0.0in,Light Snow
20220116,7:51 PM,34°„F,24°„F,67%,ENE,14mph,Nonemph,30.06in,0.0in,Light Snow
20220116,8:07 PM,33°„F,24°„F,70%,ENE,14mph,Nonemph,30.05in,0.0in,Light Snow
20220116,8:48 PM,32°„F,27°„F,80%,ENE,15mph,Nonemph,30.0in,0.02in,Light Snow
20220116,8:51 PM,32°„F,27°„F,82%,ENE,16mph,Nonemph,30.0in,0.02in,Light Snow
20220116,9:42 PM,33°„F,29°„F,85%,ENE,20mph,Nonemph,29.94in,0.02in,Light Snow
20220116,9:51 PM,33°„F,29°„F,85%,ENE,17mph,Nonemph,29.93in,0.02in,Light Snow
20220116,10:40 PM,34°„F,30°„F,85%,NE,18mph,Nonemph,29.88in,0.05in,Light Rain
20220116,10:51 PM,34°„F,31°„F,89%,NE,18mph,Nonemph,29.87in,0.07in,Light Rain
20220116,11:29 PM,36°„F,32°„F,86%,NE,21mph,26mph,29.8in,0.07in,Light Rain / Windy
20220116,11:51 PM,36°„F,33°„F,89%,ENE,21mph,Nonemph,29.76in,0.1in,Light Rain / Windy
20220116,12:51 AM,40°„F,35°„F,83%,ENE,20mph,29mph,29.65in,0.14in,Light Rain
20220117,1:39 AM,41°„F,36°„F,82%,ENE,23mph,31mph,29.56in,0.13in,Rain / Windy
20220117,1:51 AM,41°„F,37°„F,86%,ENE,22mph,30mph,29.54in,0.17in,Rain / Windy
20220117,2:51 AM,42°„F,38°„F,85%,ENE,24mph,35mph,29.41in,0.16in,Rain / Windy
20220117,3:51 AM,41°„F,36°„F,82%,ENE,32mph,40mph,29.29in,0.16in,Rain / Windy
20220117,4:51 AM,41°„F,38°„F,89%,ENE,23mph,30mph,29.25in,0.21in,Rain / Windy
20220117,5:11 AM,41°„F,37°„F,86%,ENE,30mph,43mph,29.19in,0.16in,Heavy Rain / Windy
20220117,5:51 AM,41°„F,38°„F,89%,ENE,20mph,29mph,29.15in,0.31in,Rain
20220117,6:08 AM,42°„F,39°„F,89%,ENE,13mph,Nonemph,29.14in,0.04in,Light Rain
20220117,6:18 AM,42°„F,39°„F,89%,ENE,9mph,Nonemph,29.13in,0.04in,Light Rain
20220117,6:51 AM,43°„F,39°„F,86%,ESE,9mph,Nonemph,29.11in,0.05in,Light Rain
20220117,7:08 AM,46°„F,41°„F,83%,SSE,15mph,Nonemph,29.1in,0.0in,Light Rain
20220117,7:42 AM,45°„F,37°„F,74%,S,14mph,Nonemph,29.09in,0.0in,Cloudy
20220117,7:51 AM,45°„F,36°„F,71%,S,16mph,22mph,29.1in,0.0in,Cloudy
20220117,8:51 AM,44°„F,34°„F,68%,SSW,14mph,26mph,29.09in,0.0in,Light Rain
20220117,9:38 AM,43°„F,33°„F,68%,SSW,16mph,26mph,29.09in,0.0in,Mostly Cloudy
20220117,9:51 AM,42°„F,33°„F,70%,SSW,17mph,31mph,29.1in,0.0in,Mostly Cloudy
20220117,10:51 AM,41°„F,33°„F,73%,SSW,20mph,33mph,29.09in,0.01in,Mostly Cloudy
20220117,11:15 AM,41°„F,33°„F,73%,SW,14mph,24mph,29.06in,0in,Mostly Cloudy
20220117,11:51 AM,41°„F,32°„F,70%,WSW,14mph,Nonemph,29.09in,0in,Mostly Cloudy
20220117,12:01 PM,41°„F,31°„F,67%,SSW,12mph,21mph,29.09in,0in,Mostly Cloudy
20220117,12:51 PM,39°„F,29°„F,67%,SSW,22mph,30mph,29.08in,0in,Cloudy / Windy
20220117,1:51 PM,38°„F,29°„F,70%,SSW,18mph,29mph,29.07in,0in,Cloudy
20220117,2:51 PM,38°„F,29°„F,70%,WSW,20mph,33mph,29.09in,0in,Cloudy
20220117,3:51 PM,38°„F,27°„F,65%,WSW,16mph,Nonemph,29.11in,0in,Mostly Cloudy
20220117,4:46 PM,37°„F,27°„F,65%,WSW,20mph,29mph,29.13in,0in,Cloudy
20220117,4:51 PM,38°„F,26°„F,62%,WSW,18mph,28mph,29.13in,0in,Cloudy
20220117,5:45 PM,37°„F,27°„F,65%,SW,17mph,31mph,29.15in,0.0in,Light Snow
20220117,5:51 PM,38°„F,26°„F,62%,SW,18mph,32mph,29.16in,0.0in,Light Snow
20220117,6:51 PM,37°„F,27°„F,67%,WSW,20mph,26mph,29.19in,0.0in,Light Snow
20220117,7:51 PM,38°„F,25°„F,60%,W,20mph,28mph,29.24in,0.0in,Cloudy
20220117,8:51 PM,37°„F,25°„F,62%,W,16mph,29mph,29.27in,0.0in,Light Snow
20220117,9:51 PM,37°„F,24°„F,59%,W,14mph,26mph,29.29in,0.0in,Light Snow
20220117,10:14 PM,37°„F,24°„F,59%,W,15mph,24mph,29.3in,0.0in,Cloudy
20220117,10:51 PM,37°„F,21°„F,52%,W,18mph,32mph,29.32in,0.0in,Mostly Cloudy
20220117,11:51 PM,36°„F,19°„F,50%,WNW,26mph,Nonemph,29.37in,0in,Cloudy / Windy
20220117,12:51 AM,35°„F,20°„F,54%,WNW,25mph,35mph,29.41in,0in,Cloudy / Windy
20220118,1:51 AM,35°„F,19°„F,52%,WNW,28mph,36mph,29.44in,0in,Mostly Cloudy / Windy
20220118,2:51 AM,35°„F,19°„F,52%,WNW,21mph,26mph,29.49in,0in,Cloudy / Windy
20220118,3:51 AM,33°„F,15°„F,48%,WNW,30mph,38mph,29.56in,0in,Partly Cloudy / Windy
20220118,4:51 AM,32°„F,14°„F,48%,WNW,21mph,28mph,29.59in,0in,Partly Cloudy / Windy
20220118,5:51 AM,33°„F,14°„F,46%,WNW,25mph,36mph,29.63in,0in,Cloudy / Windy
20220118,6:51 AM,32°„F,16°„F,52%,NW,24mph,31mph,29.68in,0in,Cloudy / Windy
20220118,7:51 AM,32°„F,17°„F,54%,WNW,20mph,28mph,29.73in,0in,Mostly Cloudy
20220118,8:51 AM,32°„F,17°„F,54%,WNW,21mph,30mph,29.77in,0in,Mostly Cloudy / Windy
20220118,9:51 AM,34°„F,18°„F,52%,WNW,18mph,23mph,29.8in,0in,Partly Cloudy
20220118,10:51 AM,35°„F,15°„F,44%,WNW,21mph,31mph,29.83in,0in,Partly Cloudy / Windy
20220118,11:51 AM,36°„F,15°„F,43%,NW,29mph,40mph,29.85in,0in,Mostly Cloudy / Windy
20220118,12:51 PM,36°„F,13°„F,39%,NW,29mph,38mph,29.86in,0in,Mostly Cloudy / Windy
20220118,1:51 PM,36°„F,16°„F,44%,NNW,21mph,29mph,29.88in,0in,Mostly Cloudy / Windy
20220118,2:51 PM,38°„F,11°„F,33%,WNW,18mph,29mph,29.91in,0in,Partly Cloudy
20220118,3:51 PM,38°„F,12°„F,35%,WNW,25mph,33mph,29.94in,0in,Partly Cloudy / Windy
20220118,4:51 PM,37°„F,13°„F,37%,NW,21mph,33mph,29.97in,0in,Partly Cloudy / Windy
20220118,5:51 PM,36°„F,14°„F,41%,NW,18mph,Nonemph,30.02in,0in,Fair
20220118,6:51 PM,34°„F,13°„F,42%,NW,17mph,26mph,30.06in,0in,Fair
20220118,7:51 PM,34°„F,13°„F,42%,NNW,14mph,Nonemph,30.1in,0in,Fair
20220118,8:51 PM,33°„F,14°„F,46%,NW,14mph,Nonemph,30.12in,0in,Fair
20220118,9:51 PM,32°„F,14°„F,48%,NW,8mph,Nonemph,30.13in,0in,Fair
20220118,10:51 PM,32°„F,14°„F,48%,NW,8mph,Nonemph,30.14in,0in,Fair
20220118,11:51 PM,31°„F,14°„F,50%,CALM,0mph,Nonemph,30.16in,0in,Fair
20220118,12:51 AM,32°„F,15°„F,50%,CALM,0mph,Nonemph,30.16in,0in,Fair
20220119,1:51 AM,30°„F,14°„F,51%,CALM,0mph,Nonemph,30.15in,0in,Fair
20220119,2:51 AM,30°„F,15°„F,54%,SSE,5mph,Nonemph,30.16in,0in,Fair
20220119,3:51 AM,30°„F,16°„F,56%,S,3mph,Nonemph,30.16in,0in,Mostly Cloudy
20220119,4:51 AM,31°„F,18°„F,59%,S,6mph,Nonemph,30.14in,0in,Mostly Cloudy
20220119,5:51 AM,32°„F,20°„F,61%,SSW,6mph,Nonemph,30.14in,0in,Cloudy
20220119,6:51 AM,33°„F,20°„F,59%,S,7mph,Nonemph,30.12in,0in,Mostly Cloudy
20220119,7:51 AM,35°„F,18°„F,50%,SSW,10mph,Nonemph,30.13in,0in,Mostly Cloudy
20220119,8:51 AM,36°„F,20°„F,52%,SSW,10mph,Nonemph,30.12in,0in,Cloudy
20220119,9:51 AM,37°„F,22°„F,54%,SSW,16mph,23mph,30.12in,0in,Mostly Cloudy
20220119,10:51 AM,39°„F,22°„F,50%,SSW,13mph,26mph,30.09in,0in,Mostly Cloudy
20220119,11:51 AM,41°„F,24°„F,51%,SSW,14mph,22mph,30.06in,0in,Mostly Cloudy
20220119,12:51 PM,42°„F,25°„F,51%,SSW,12mph,Nonemph,30.01in,0in,Mostly Cloudy
20220119,1:51 PM,46°„F,22°„F,39%,SSW,14mph,20mph,29.97in,0in,Mostly Cloudy
20220119,2:51 PM,49°„F,21°„F,33%,SSW,16mph,21mph,29.93in,0in,Mostly Cloudy
20220119,3:51 PM,50°„F,22°„F,33%,SW,14mph,Nonemph,29.93in,0in,Partly Cloudy
20220119,4:44 PM,50°„F,22°„F,33%,SW,14mph,21mph,29.92in,0in,Partly Cloudy
